Date,Temp,线性回归,二次多项式回归,三次多项式回归,岭回归,随机森林,多层神经元
1982-11-16,12.8,12.140625,12.40625,12.799999999999956,12.373771657103312,11.831749655237436,12.142126
1982-11-17,10.7,11.765625,11.609375,10.700000000000022,12.039128599255168,11.787429386237234,12.047884
1982-11-18,9.1,11.765625,10.90625,9.100000000000058,11.920776496766035,11.754702418291693,12.16342
1982-11-19,8.7,11.828125,9.234375,8.699999999999964,11.897932175470281,11.50152680603978,12.157155
1982-11-20,12.4,11.453125,10.46875,12.400000000000073,11.9323776109427,11.464055930426726,10.771155
1982-11-21,12.6,11.171875,11.5,12.599999999999913,11.453454493540887,11.897066666025927,11.318671
1982-11-22,10.3,11.328125,11.421875,10.300000000000134,11.445288820483542,13.11870372519043,12.394377
1982-11-23,13.7,11.796875,13.671875,13.700000000000102,11.977885173642775,13.716753489067832,12.342277
1982-11-24,16.0,11.515625,14.109375,16.000000000000053,11.851339180900162,13.792980324767466,12.51977
1982-11-25,15.8,12.078125,13.671875,15.799999999999912,12.191320608249637,13.738834539329075,12.677575
1982-11-26,12.1,11.515625,14.015625,12.100000000000033,11.703427141816514,13.001290011448477,12.76516
1982-11-27,12.5,11.078125,11.609375,12.500000000000245,11.63023247644426,12.764155341515256,11.371831
1982-11-28,12.2,11.515625,13.015625,12.20000000000009,11.794594490466702,13.027589049434582,11.50357
1982-11-29,13.7,12.171875,15.640625,13.69999999999983,12.288020143516441,14.592349200457734,12.916565
1982-11-30,16.1,12.140625,15.140625,16.099999999999916,12.533297782126187,14.713242123898288,12.998685
1982-12-01,15.5,14.234375,12.515625,15.500000000000236,14.152062157756099,13.350796376603835,13.12676
1982-12-02,10.3,14.296875,11.859375,10.300000000000253,14.262892962415883,13.194352296611017,13.107999
1982-12-03,10.5,13.921875,13.03125,10.500000000000105,13.75029507503873,13.310693033216898,13.210639
1982-12-04,11.0,13.859375,11.796875,11.00000000000008,13.939564619358556,13.464942035578247,12.156547
1982-12-05,11.9,13.421875,12.515625,11.900000000000032,13.337380344228961,13.49408431774287,12.74058
1982-12-06,13.0,14.234375,15.34375,13.000000000000057,13.89671944912443,13.428804713367619,13.496671
1982-12-07,12.2,13.859375,15.265625,12.199999999999882,13.99936566102851,13.550861311267617,13.639489
1982-12-08,10.6,13.890625,14.125,10.600000000000037,13.866689995393353,13.472441102165085,13.284332
1982-12-09,13.0,13.984375,11.90625,13.000000000000044,13.72384166816128,13.52267254314996,13.41047
1982-12-10,13.0,13.859375,12.796875,12.999999999999988,13.681938221167467,13.607868933006786,13.590531
1982-12-11,12.2,13.390625,12.484375,12.199999999999964,13.592485447154097,13.959006151015894,12.188723
1982-12-12,12.6,13.453125,15.640625,12.60000000000001,13.316861549903143,14.052201372364324,12.401698
1982-12-13,18.7,13.453125,15.21875,18.700000000000003,13.152452676636623,14.289050362755399,12.890233
1982-12-14,15.2,14.078125,14.46875,15.200000000000028,13.934388968959265,14.127462559933328,13.087806
1982-12-15,15.3,14.515625,14.125,15.299999999999919,14.345596913072143,14.074175288007376,13.223659
1982-12-16,13.9,14.078125,14.546875,13.900000000000029,13.951548295887113,14.193091704273604,13.633345
1982-12-17,15.8,13.703125,15.546875,15.799999999999908,13.496753462992595,14.132608318972382,13.63177
1982-12-18,13.0,13.265625,13.53125,12.99999999999989,13.466070521824243,13.883480246047117,11.920667
1982-12-19,13.0,13.328125,12.765625,12.999999999999902,13.260298334362767,13.906010650099354,12.71532
1982-12-20,13.7,13.703125,13.328125,13.699999999999969,13.476525950728904,14.026833831034587,14.287889
1982-12-21,12.0,13.234375,14.15625,11.999999999999945,13.321034338889557,14.088725010937413,13.563859
1982-12-22,10.8,13.203125,11.390625,10.800000000000027,13.250627257243824,14.074732321736176,13.95835
1982-12-23,15.6,13.734375,13.296875,15.59999999999998,13.555661812426576,14.207009382095512,14.055893
1982-12-24,15.3,13.453125,14.859375,15.3000000000001,13.30896404463759,14.307516593528979,14.137473
1982-12-25,13.9,13.515625,14.265625,13.900000000000015,13.736614633307845,14.24081456252767,12.450155
1982-12-26,13.0,13.015625,12.515625,12.999999999999895,13.065793300709002,14.297482740232745,12.812928
1982-12-27,15.3,13.328125,13.359375,15.299999999999986,13.174380816230464,14.415868434234456,14.432111
1982-12-28,16.3,13.578125,12.609375,16.299999999999937,13.66217433581537,14.218896354100766,14.410628
1982-12-29,15.8,14.046875,14.421875,15.79999999999988,14.093358580276723,14.925192627253146,14.606766
1982-12-30,17.7,14.078125,16.109375,17.69999999999986,14.11107442090999,16.324831462001228,14.81895
1982-12-31,16.3,13.796875,15.265625,16.299999999999812,13.708920654979671,16.589353069600563,14.9704275
1983-01-01,18.4,15.578125,16.453125,18.39999999999987,15.701484196409025,16.53002097378879,15.295627
1983-01-02,15.0,15.703125,14.296875,14.999999999999961,15.716445293482828,15.558703886600744,14.762781
1983-01-03,10.9,15.546875,12.90625,10.899999999999869,15.386240589740435,13.747251898794284,15.251897
1983-01-04,11.4,15.296875,13.390625,11.400000000000395,15.562523897151095,13.935453119648281,17.46219
1983-01-05,14.8,14.796875,13.046875,14.799999999999997,15.263419263233597,13.872960797199775,17.531164
1983-01-06,12.1,15.328125,9.8125,12.10000000000013,15.553307025914565,13.836248784460823,17.630512
1983-01-07,12.8,15.109375,12.015625,12.80000000000002,15.515449598421903,14.265374311242573,17.747972
1983-01-08,16.2,14.640625,12.796875,16.19999999999993,15.263233160481414,14.951282018425227,16.962027
1983-01-09,15.5,14.828125,14.0625,15.500000000000028,15.024515125663358,14.972525991457054,16.783012
1983-01-10,13.0,14.890625,13.421875,12.99999999999994,15.165004862304308,14.334167400664512,17.183554
1983-01-11,10.5,14.828125,13.828125,10.500000000000126,15.215444724946636,13.96092710417679,17.278585
1983-01-12,9.1,14.828125,12.890625,9.099999999999767,15.242900468907777,13.948113603917964,17.334978
1983-01-13,10.5,14.546875,12.109375,10.499999999999998,14.809040253426758,13.864364063705244,17.439852
1983-01-14,11.8,15.328125,14.09375,11.800000000000042,15.45047290635266,14.28269312120569,17.535955
1983-01-15,12.7,15.265625,13.734375,12.700000000000017,15.742140078160205,14.767946761861204,16.91883
1983-01-16,12.7,14.890625,14.125,12.700000000000083,15.25222175338919,14.941022783523309,16.18434
1983-01-17,11.5,14.765625,11.484375,11.499999999999917,14.979820104129434,14.370546389502366,16.775352
1983-01-18,13.8,14.640625,11.3125,13.799999999999986,15.089029799616782,14.569717595203656,16.573378
1983-01-19,13.3,14.703125,12.234375,13.300000000000095,15.186337253367402,14.816411096704705,16.475481
1983-01-20,11.6,14.828125,13.40625,11.599999999999815,15.13311352751904,15.001969768890563,16.517256
1983-01-21,15.4,14.484375,13.0625,15.400000000000023,14.83711827628295,15.02627267193959,16.934141
1983-01-22,12.4,13.890625,11.359375,12.400000000000038,14.647170422331886,14.681501937852056,16.541756
1983-01-23,16.9,14.578125,13.609375,16.900000000000215,14.856335269928655,15.098689267112213,16.280182
1983-01-24,14.7,14.515625,12.515625,14.700000000000294,14.792030685774428,14.414976209272155,16.41649
1983-01-25,10.6,14.953125,13.359375,10.599999999999836,15.359573911100384,14.358631601391828,16.476303
1983-01-26,15.6,14.390625,13.984375,15.600000000000215,14.991832219713636,14.619907470225119,16.5539
1983-01-27,10.7,14.453125,12.703125,10.699999999999818,14.830968393020601,14.52930941098115,16.582697
1983-01-28,12.6,14.828125,13.140625,12.600000000000172,15.178258273208764,14.607543524152385,16.58853
1983-01-29,13.8,14.765625,13.484375,13.799999999999981,15.489901745364785,14.746005781264653,16.519506
1983-01-30,14.3,14.921875,15.546875,14.29999999999976,15.411747878412069,14.956575469074622,15.572155
1983-01-31,14.0,14.859375,12.890625,13.999999999999957,15.19198729611651,14.518250231808628,15.943429
1983-02-01,18.1,16.078125,17.828125,18.10000000000007,16.002325676070658,16.75167711101169,15.572896
1983-02-02,17.3,16.171875,16.921875,17.300000000000104,16.320366414356556,16.398815797506224,15.647773
1983-02-03,13.0,15.765625,14.59375,12.999999999999751,15.720710368399665,15.792943838108817,15.750955
1983-02-04,16.0,16.234375,16.5625,15.999999999999845,15.909368909978447,15.973364623408502,15.866117
1983-02-05,14.9,15.203125,14.640625,14.899999999999999,15.490723503755616,16.044674149227767,15.187656
1983-02-06,16.2,15.859375,12.5625,16.200000000000184,15.6847415588506,16.023306974143594,15.196508
1983-02-07,20.3,15.859375,17.890625,20.300000000000097,15.8292773149927,17.008334173256653,15.323973
1983-02-08,22.5,15.734375,20.671875,22.49999999999998,15.716953513707912,16.683285689790715,15.329825
1983-02-09,17.2,15.859375,17.53125,17.20000000000009,15.78131512010195,16.140375905426744,15.333801
1983-02-10,15.9,15.703125,14.625,15.900000000000073,15.652353514528404,15.786277192932095,15.355428
1983-02-11,16.8,15.765625,16.546875,16.799999999999848,15.562289737773987,15.794675141210071,15.636573
1983-02-12,13.8,15.265625,16.65625,13.800000000000193,15.470204709429796,16.17005973176192,15.121908
1983-02-13,12.8,15.078125,15.59375,12.799999999999919,14.940474786362795,16.15549342933042,14.913417
1983-02-14,14.0,16.078125,17.859375,13.99999999999992,15.764300622923457,16.60677635075219,15.088143
1983-02-15,17.5,16.390625,20.46875,17.500000000000025,16.195860431386702,16.637858848226543,15.136565
1983-02-16,21.5,15.953125,18.8125,21.499999999999876,16.009021747827784,16.32677192146542,14.866624
1983-02-17,16.8,15.546875,15.921875,16.799999999999976,15.467168756353528,15.894617711423782,14.715667
1983-02-18,13.6,15.578125,14.65625,13.600000000000252,15.435874812444133,15.782056092571713,14.586756
1983-02-19,14.5,15.078125,15.734375,14.499999999999941,15.413641493889422,16.038087425866163,14.481532
1983-02-20,14.2,15.328125,16.453125,14.200000000000024,15.264548060455077,16.076958281233377,13.943042
1983-02-21,15.7,15.234375,18.09375,15.699999999999992,15.150945992853746,16.700049224304504,14.298901
1983-02-22,19.7,15.015625,19.671875,19.70000000000034,15.100890775558383,16.379498423553265,14.691406
1983-02-23,17.4,15.609375,18.140625,17.400000000000162,15.613135264367248,16.02604236034491,14.672624
1983-02-24,14.4,15.296875,14.734375,14.399999999999995,15.279379337998524,15.58983256469532,14.604459
1983-02-25,16.9,15.890625,15.546875,16.90000000000002,15.706418923927735,15.715370563863457,14.644258
1983-02-26,19.1,14.828125,15.640625,19.09999999999995,15.219136460235656,15.720496055002048,14.802945
1983-02-27,20.4,14.953125,17.703125,20.40000000000031,14.962402925956637,16.078443563140876,14.079708
1983-02-28,20.1,15.578125,18.453125,20.09999999999998,15.49208598977956,15.831295492966978,14.098824
1983-03-01,19.9,15.109375,18.609375,19.899999999999814,15.113159039959505,17.33089970900304,13.951661
1983-03-02,22.0,15.203125,18.390625,21.99999999999993,15.431199778245404,17.43896849716939,13.802253
1983-03-03,20.5,14.796875,15.71875,20.499999999999744,14.831543732288512,17.06891497471181,13.837532
1983-03-04,22.1,15.265625,17.140625,22.099999999999874,15.020202273867294,17.41624933378369,13.944148
1983-03-05,20.6,14.234375,16.671875,20.599999999999717,14.601556867644465,17.327540366510284,13.275431
1983-03-06,15.0,14.890625,14.8125,14.99999999999958,14.795574922739451,16.537910211289432,13.287276
1983-03-07,20.6,14.890625,17.671875,20.600000000000026,14.940110678881549,17.446811859193375,13.647253
1983-03-08,21.5,14.765625,18.640625,21.499999999999986,14.827786877596761,16.626908324979514,13.63632
1983-03-09,16.2,14.890625,14.578125,16.199999999999946,14.8921484839908,15.357466347492723,13.456827
1983-03-10,14.1,14.734375,13.625,14.099999999999957,14.763186878417251,15.202240840209306,13.389602
1983-03-11,14.5,14.796875,15.359375,14.500000000000062,14.673123101662835,15.446293370101971,13.704862
1983-03-12,21.1,14.265625,16.859375,21.100000000000275,14.581038073318645,16.29605885548596,13.211565
1983-03-13,15.9,14.109375,13.046875,15.899999999999963,14.051308150251645,15.63944301663367,13.131692
1983-03-14,15.2,15.109375,14.921875,15.200000000000077,14.875133986812305,15.774367661366048,13.122952
1983-03-15,13.1,15.390625,16.84375,13.099999999999897,15.306693795275551,15.47777318317326,13.182565
1983-03-16,13.2,15.015625,14.875,13.199999999999923,15.119855111716632,15.36880481140017,12.96727
1983-03-17,12.5,14.578125,13.3125,12.500000000000206,14.578002120242378,15.191565379556934,12.806943
1983-03-18,15.2,14.640625,14.078125,15.199999999999935,14.54670817633298,15.341864722553499,12.677318
1983-03-19,17.6,14.140625,15.640625,17.599999999999994,14.524474857778271,15.8550809247786,12.598357
1983-03-20,15.5,14.390625,16.15625,15.499999999999979,14.375381424343924,15.377740012889369,12.121348
1983-03-21,16.7,14.234375,16.625,16.700000000000006,14.261779356742595,16.05384920081632,12.429035
1983-03-22,16.3,14.078125,18.890625,16.300000000000065,14.211724139447233,15.408675849957108,12.889539
1983-03-23,15.1,14.671875,17.859375,15.099999999999797,14.723968628256097,14.95286041913095,12.752079
1983-03-24,12.7,14.328125,15.484375,12.699999999999868,14.390212701887371,14.467375152238803,12.605063
1983-03-25,10.0,14.890625,14.078125,9.999999999999982,14.817252287816583,14.510992087440568,12.664319
1983-03-26,11.4,13.890625,14.265625,11.400000000000022,14.329969824124504,14.306183246903938,13.059535
1983-03-27,12.6,14.015625,16.140625,12.600000000000072,14.073236289845486,14.101418207659055,12.250804
1983-03-28,10.7,14.578125,15.265625,10.700000000000056,14.60291935366841,13.35285640770129,12.243913
1983-03-29,10.0,14.921875,15.421875,9.99999999999991,15.054455462480131,12.8256532419708,12.155528
1983-03-30,13.9,15.015625,15.609375,13.900000000000048,15.27938123673951,13.229603041528978,12.116112
1983-03-31,13.4,14.671875,14.796875,13.399999999999995,14.790169312229454,13.477085842999793,12.23966
1983-04-01,12.5,12.828125,12.828125,12.500000000000119,12.491388524332033,11.460219693216047,12.100001
1983-04-02,12.8,12.390625,13.046875,12.80000000000021,12.6898884903126,11.362282326223992,11.392902
1983-04-03,7.8,12.078125,11.8125,7.800000000000162,11.994362736769725,10.982138332614861,11.622905
1983-04-04,11.1,12.765625,11.921875,11.100000000000007,12.365414461983267,11.297572351757388,12.1549015
1983-04-05,10.7,12.109375,12.3125,10.699999999999823,12.086661692416138,11.258615798500385,12.025329
1983-04-06,7.1,12.703125,11.484375,7.100000000000032,12.58375938872322,11.234158559425218,11.921451
1983-04-07,6.7,12.453125,11.828125,6.700000000000085,12.458843802650819,11.060810458387087,11.813922
1983-04-08,5.7,12.484375,10.9375,5.700000000000235,12.206016361969288,11.030550853614264,11.444007
1983-04-09,9.1,12.078125,9.75,9.099999999999882,12.150837196057996,10.92915383209547,11.077979
1983-04-10,15.2,12.015625,9.921875,15.199999999999836,11.926005882898464,10.826319428278907,11.026921
1983-04-11,15.5,12.296875,12.234375,15.49999999999968,12.01833528977881,11.948504767664794,11.281384
1983-04-12,11.1,12.140625,13.140625,11.100000000000211,12.06614289809032,11.987211829046254,11.366347
1983-04-13,11.7,11.921875,12.609375,11.699999999999964,11.839492616235413,11.945218184459257,11.499654
1983-04-14,11.5,12.671875,12.46875,11.49999999999998,12.393867110581576,12.041586554442048,11.58803
1983-04-15,9.8,13.140625,10.96875,9.800000000000093,12.684923279648078,12.397950791441572,11.4420805
1983-04-16,6.2,12.203125,7.78125,6.200000000000192,12.37854382378383,10.449651756517337,10.834027
1983-04-17,6.7,11.890625,7.5625,6.699999999999992,11.74082112472359,10.075950374734086,10.663916
1983-04-18,7.5,12.140625,7.375,7.499999999999984,11.891920364448954,10.195239117191507,11.120806
1983-04-19,8.8,12.015625,8.75,8.7999999999998,12.009579682549944,10.302255453671155,10.822772
1983-04-20,8.0,12.203125,8.203125,8.000000000000151,12.163565890327694,10.256284038482548,10.675895
1983-04-21,10.4,11.796875,7.5,10.399999999999862,11.780512480511867,10.221782933961515,10.599013
1983-04-22,14.5,11.765625,11.546875,14.500000000000012,11.58995362381976,10.989734309850695,11.010564
1983-04-23,16.5,11.859375,12.171875,16.500000000000103,11.982657340323293,11.320734315947723,11.285162
1983-04-24,14.1,11.640625,10.984375,14.1,11.553031706368584,10.879657383127535,10.708459
1983-04-25,10.5,12.390625,9.578125,10.500000000000153,12.162464475932556,10.211038089257293,10.705514
1983-04-26,12.6,11.765625,9.109375,12.600000000000042,11.815074648896179,10.272997476331513,10.60272
1983-04-27,13.0,11.828125,11.265625,12.999999999999904,11.861420755829254,10.277551884999,10.503922
1983-04-28,8.7,12.140625,9.328125,8.69999999999992,12.12165247743768,10.232752701363932,10.470893
1983-04-29,10.1,12.609375,9.671875,10.099999999999916,12.432684946852659,10.580106618235458,10.447045
1983-04-30,12.0,12.203125,10.921875,11.999999999999924,12.538069948806704,10.857054408881895,11.211917
1983-05-01,12.5,10.171875,12.765625,12.499999999999881,10.124611394233773,10.125754544143234,10.199336
1983-05-02,13.5,10.453125,13.421875,13.499999999999961,10.504893541108057,11.031092972799064,10.596763
1983-05-03,13.7,9.953125,12.5625,13.699999999999992,10.132799293127647,10.967553803471667,10.535623
1983-05-04,13.5,10.421875,12.375,13.499999999999954,10.441609609752803,10.795953433303353,10.411376
1983-05-05,10.7,9.859375,10.4375,10.700000000000028,9.935295042209193,10.407227654067363,10.22751
1983-05-06,13.0,10.453125,10.8125,13.000000000000034,10.312240963469899,10.194744106358277,10.070055
1983-05-07,11.6,9.734375,10.203125,11.599999999999856,10.27499453871828,9.857447106246925,9.48516
1983-05-08,13.0,9.828125,11.015625,12.99999999999993,9.839239231871026,9.374969221035059,9.551637
1983-05-09,11.2,10.140625,10.4375,11.200000000000019,9.965842246853454,9.772238899661703,10.433034
1983-05-10,13.5,9.890625,12.609375,13.500000000000036,10.064442439256386,9.857097635293739,10.204671
1983-05-11,12.9,9.953125,11.296875,12.899999999999894,10.094530437548345,9.784080854234666,9.531774
1983-05-12,6.8,9.890625,8.859375,6.799999999999898,9.914776247883374,9.667397218607785,9.609998
1983-05-13,10.0,9.671875,10.0,10.00000000000012,9.567974190982094,9.509917364102034,9.723834
1983-05-14,14.5,9.953125,10.953125,14.500000000000012,10.210017846649038,9.64247000004193,9.522495
1983-05-15,11.7,10.453125,9.15625,11.69999999999979,10.318146149549818,9.200593222502988,9.812005
1983-05-16,6.7,10.265625,7.484375,6.700000000000121,10.193548874579285,8.712320986919693,9.515458
1983-05-17,4.6,9.734375,8.4375,4.600000000000005,9.879257681081512,8.789324317525974,9.197506
1983-05-18,4.9,9.765625,8.328125,4.900000000000066,9.968115512218489,8.790739598323324,8.963305
1983-05-19,7.4,9.765625,9.046875,7.400000000000104,9.858213032342999,8.772813332770953,8.848745
1983-05-20,8.3,9.953125,8.734375,8.300000000000088,9.892047465074373,8.745939549993253,8.663362
1983-05-21,7.5,9.109375,8.625,7.4999999999998135,9.596663216579326,8.888704968751926,9.099601
1983-05-22,6.2,9.078125,7.359375,6.199999999999738,9.2231764937215,8.630481751985617,9.208291
1983-05-23,7.8,9.921875,9.234375,7.800000000000056,9.797662391118749,8.794677169364915,9.100217
1983-05-24,13.2,9.484375,11.671875,13.199999999999928,9.691468262726506,9.015984362782195,8.994166
1983-05-25,11.9,10.078125,10.703125,11.899999999999881,10.238659623702091,9.010283835366474,8.93981
1983-05-26,6.5,9.515625,8.171875,6.499999999999927,9.663707998689231,9.040753312091782,8.876294
1983-05-27,8.3,9.578125,8.765625,8.300000000000122,9.589902330575935,9.021967890617342,8.810687
1983-05-28,12.1,9.453125,10.703125,12.100000000000064,9.937803213505141,9.370778547536943,9.55816
1983-05-29,9.3,9.953125,9.609375,9.2999999999998,10.065907816754397,9.125000389163498,8.886092
1983-05-30,7.5,10.265625,9.234375,7.500000000000032,10.353074999602162,8.954215512922577,8.415277
1983-05-31,9.3,9.828125,10.296875,9.299999999999862,10.091424873068586,9.193620139759371,8.351415
1983-06-01,11.0,7.890625,10.109375,10.999999999999941,8.059435757352166,8.129206233607352,8.91803
1983-06-02,10.8,7.953125,9.296875,10.799999999999917,8.170266562011951,7.950910651121066,8.752029
1983-06-03,5.3,7.578125,6.203125,5.300000000000039,7.657668674634799,7.5774836208310274,8.653704
1983-06-04,7.6,7.515625,7.578125,7.599999999999747,7.846938218954623,7.369110886009105,7.9740944
1983-06-05,5.6,7.078125,6.703125,5.600000000000086,7.24475394382503,7.304569613072795,8.370043
1983-06-06,7.2,7.890625,7.53125,7.19999999999993,7.804093048720497,7.6302163960551095,8.649571
1983-06-07,9.6,7.515625,8.140625,9.599999999999962,7.906739260624578,7.545755330338735,8.396495
1983-06-08,7.0,7.546875,8.96875,7.000000000000067,7.774063594989421,7.473186330183847,8.31829
1983-06-09,8.3,7.640625,6.1875,8.300000000000123,7.631215267757348,7.4544777275240595,8.005401
1983-06-10,7.8,7.515625,7.265625,7.799999999999979,7.589311820763536,7.340532505796616,7.8319187
1983-06-11,4.7,7.046875,6.296875,4.699999999999787,7.4998590467501645,7.214056743344992,8.068702
1983-06-12,6.8,7.140625,5.46875,6.799999999999975,7.2242351494992105,7.144834848236183,8.588029
1983-06-13,7.2,7.109375,6.984375,7.19999999999992,7.059826276232691,7.253522673705761,8.015156
1983-06-14,8.3,7.734375,8.5,8.299999999999937,7.841762568555334,7.31036926666971,7.8666124
1983-06-15,9.5,8.203125,7.4375,9.499999999999835,8.252970512668211,7.34933743516695,7.9684353
1983-06-16,4.7,7.765625,3.375,4.699999999999937,7.8589218954831805,7.270980709438366,7.367173
1983-06-17,3.0,7.390625,3.3125,2.9999999999999485,7.404127062588662,7.201277066668524,7.1377716
1983-06-18,1.5,6.890625,3.8125,1.4999999999999147,7.373444121420309,7.145939220751372,7.555851
1983-06-19,2.5,6.953125,4.765625,2.5000000000003233,7.167671933958834,7.127398176240449,7.5836697
1983-06-20,6.2,7.390625,5.484375,6.200000000000029,7.383899550324971,7.202123466110074,7.4228992
1983-06-21,11.6,6.859375,8.953125,11.600000000000088,7.228407938485624,7.247370617978132,7.1705484
1983-06-22,6.6,6.828125,7.046875,6.599999999999851,7.158000856839893,7.226233936518623,7.5177593
1983-06-23,6.6,7.421875,7.515625,6.600000000000022,7.463035412022645,7.220472659015529,7.445299
1983-06-24,8.0,7.140625,5.796875,7.9999999999999805,7.216337644233658,7.178131167141369,7.5155096
1983-06-25,7.9,7.140625,5.140625,7.8999999999999755,7.6439882329039115,7.112473408081027,8.476865
1983-06-26,3.3,6.703125,3.234375,3.300000000000157,6.973166900305069,7.037056936982778,7.568139
1983-06-27,3.9,7.015625,6.296875,3.8999999999998147,7.0817544158265315,7.137594105669737,7.2679996
1983-06-28,6.0,7.203125,7.109375,5.9999999999997895,7.569547935411439,7.3541042674205235,6.951682
1983-06-29,4.0,7.671875,6.296875,4.000000000000033,8.000732179872792,7.418353101016951,6.980304
1983-06-30,5.5,7.765625,7.046875,5.500000000000025,8.018448020506057,7.445690612709423,7.325536
1983-07-01,8.5,7.390625,7.359375,8.49999999999998,7.181435791210062,7.680222041533463,7.47139
1983-07-02,9.8,6.953125,7.828125,9.800000000000013,7.379935757190628,7.365631329853887,7.0775843
1983-07-03,9.5,6.640625,6.90625,9.500000000000048,6.684410003647754,7.4969904977824315,7.308195
1983-07-04,7.2,7.328125,6.953125,7.199999999999856,7.055461728861297,7.521904006042933,7.580551
1983-07-05,8.1,6.671875,6.484375,8.09999999999992,6.776708959294168,7.483982347535162,7.241434
1983-07-06,8.0,7.265625,6.5625,7.999999999999963,7.273806655601248,7.500426469690317,7.1325073
1983-07-07,8.5,7.015625,7.359375,8.500000000000016,7.148891069528848,7.449465771353855,7.165268
1983-07-08,8.8,7.046875,7.484375,8.799999999999997,6.896063628847317,7.286741573755532,6.7666674
1983-07-09,8.3,6.640625,6.59375,8.299999999999967,6.840884462936025,7.175638566204849,7.7914486
1983-07-10,2.4,6.578125,5.546875,2.3999999999996877,6.6160531497764925,7.097461169500995,6.6864376
1983-07-11,4.9,6.859375,7.953125,4.900000000000001,6.708382556656838,7.234029097079369,7.000511
1983-07-12,5.9,6.703125,7.546875,5.899999999999878,6.7561901649683485,7.21230383086243,6.851391
1983-07-13,6.7,6.484375,6.4375,6.6999999999998945,6.529539883113443,7.22119587203442,6.8162613
1983-07-14,8.4,7.234375,5.953125,8.39999999999995,7.083914377459606,7.217075172761675,6.9466505
1983-07-15,6.5,7.703125,4.78125,6.500000000000009,7.374970546526107,7.184724150502164,6.9879313
1983-07-16,7.9,6.703125,5.375,7.9000000000000306,7.068591090661856,7.086387913424835,7.450262
1983-07-17,4.1,6.421875,4.9375,4.099999999999939,6.430868391601617,7.0397497394010955,7.1174335
1983-07-18,5.4,6.703125,5.296875,5.399999999999993,6.581967631326982,7.146980133348871,7.159672
1983-07-19,7.5,6.578125,6.890625,7.499999999999972,6.699626949427972,7.169928700740594,6.690833
1983-07-20,3.9,6.734375,6.453125,3.8999999999999506,6.853613157205722,7.156472463135218,6.4286394
1983-07-21,2.5,6.359375,5.421875,2.4999999999997478,6.470559747389895,7.140969851804437,6.6571074
1983-07-22,5.3,6.328125,6.828125,5.300000000000014,6.280000890697789,7.095094969715651,6.6756144
1983-07-23,6.6,6.390625,8.671875,6.6000000000000405,6.672704607201321,7.033612768712608,8.042053
1983-07-24,0.0,6.171875,6.734375,-4.973799150320701e-14,6.243078973246613,6.969300249440444,6.688409
1983-07-25,0.7,6.953125,6.484375,0.7000000000001734,6.852511742810585,7.0578067047993205,7.038065
1983-07-26,7.6,6.265625,7.796875,7.600000000000095,6.505121915774207,7.135197357867557,6.749858
1983-07-27,12.3,6.359375,8.359375,12.29999999999999,6.551468022707283,7.139596942260763,6.8563013
1983-07-28,9.2,6.703125,6.328125,9.199999999999884,6.811699744315709,7.2424498869596174,7.0908833
1983-07-29,9.6,7.171875,7.390625,9.600000000000085,7.1227322137306865,7.29418004618136,7.3150015
1983-07-30,9.5,6.734375,8.671875,9.500000000000027,7.228117215684733,7.3867057883483,8.362983
1983-07-31,10.0,6.515625,7.421875,9.999999999999849,6.643035583588694,7.240464053875042,7.0978107
1983-08-01,7.7,8.484375,10.328125,7.700000000000043,8.1910517401462,8.321783667351076,7.9647503
1983-08-02,8.0,8.453125,12.109375,8.000000000000036,8.529444342782465,8.256276807426886,7.809041
1983-08-03,8.3,8.078125,9.6875,8.299999999999883,8.136998230451688,8.080305727856478,7.7136364
1983-08-04,8.3,8.484375,9.546875,8.299999999999928,8.238598613450732,8.052090138978519,7.702301
1983-08-05,4.5,7.984375,6.84375,4.499999999999895,7.819342204486859,7.832423558772879,7.717396
1983-08-06,6.5,8.078125,8.171875,6.500000000000188,8.196899128488608,7.692304473308367,8.185352
1983-08-07,9.4,7.921875,9.265625,9.39999999999993,7.976113834830225,7.697366066408442,7.3676863
1983-08-08,9.4,8.140625,9.46875,9.399999999999947,7.905679577783454,7.792693899301453,8.03502
1983-08-09,10.5,8.140625,9.46875,10.500000000000007,7.990393048527862,7.801823031398417,7.757537
1983-08-10,10.7,8.015625,8.3125,10.70000000000002,8.068641376580425,7.746504731527552,7.5771055
1983-08-11,9.9,8.015625,6.796875,9.900000000000004,7.891519441246272,7.692268460288526,7.0254774
1983-08-12,7.6,8.015625,6.90625,7.5999999999999925,7.798823410161039,7.658437146632531,7.2074594
1983-08-13,5.8,7.296875,7.75,5.800000000000066,7.4526323560008025,7.657167664767761,8.283405
1983-08-14,8.5,8.140625,10.359375,8.499999999999925,7.911137142760982,7.676316407115962,7.296955
1983-08-15,13.8,8.765625,10.46875,13.800000000000232,8.384586495462244,7.817154112135041,7.6749153
1983-08-16,14.3,8.203125,9.75,14.299999999999944,8.218099676253695,7.781529149186968,7.7265825
1983-08-17,8.3,7.859375,5.8125,8.299999999999955,7.8834566184055515,7.748072205620892,7.5539923
1983-08-18,5.3,7.890625,4.40625,5.3000000000001295,7.765104515916418,7.728081512127733,7.4405165
1983-08-19,3.0,7.890625,4.984375,2.999999999999977,7.742260194620664,7.695012644298857,7.4033203
1983-08-20,5.2,7.546875,8.53125,5.199999999999899,7.776705630093083,7.6896320849396025,8.075986
